raw_message_id,parse_status,reply_to_message_id,raw_text,warning_text,warnings_summary,primary_intent,intents,action_types,actions_structured_summary,symbol,direction,market_type,completeness,confidence,parser_used,parser_mode,status,entry_plan_type,entry_structure,has_averaging_plan,entry_count,entries_summary,stop_loss_price,tp_prices,tp_count,signal_id,target_refs,target_refs_count,linking_strategy,notes_summary,links_count,hashtags_count,validation_warning_count,diagnostics_summary
280,PARSED,,"Trader [ #D]

PIXELUSDT Short  РИСК 0,5
Вход по рынку 0.015637
Sl: 0.017968
Tp1;0.013324
Tp2: 0.009695",,,NS_CREATE_SIGNAL,NS_CREATE_SIGNAL,CREATE_SIGNAL,CREATE_SIGNAL(side=SHORT; take_profits=0.013324 | 0.009695; entries=0.015637),PIXELUSDT,SHORT,,,0.82,,,,SINGLE,ONE_SHOT,False,1,ENTRY:MARKET:0.015637,0.017968,0.013324 | 0.009695,2,280,,0,,,0,0,0,
272,PARSED,,"Trader [ #D]

VVVUSDT Short  РИСК 0,5
Вход по рынку 7.1508
SL : 7.4
TP1: 6.8322
Tp2: 6.1168
TP3: 5.0368",,,NS_CREATE_SIGNAL,NS_CREATE_SIGNAL,CREATE_SIGNAL,CREATE_SIGNAL(side=SHORT; take_profits=6.8322 | 6.1168 | 5.0368; entries=7.1508),VVVUSDT,SHORT,,,0.82,,,,SINGLE,ONE_SHOT,False,1,ENTRY:MARKET:7.1508,7.4,6.8322 | 6.1168 | 5.0368,3,272,,0,,,0,0,0,
271,PARSED,,"Trader [ #D]

RENDERUSDT Short  РИСК 0,5
Вход по рынку 
SL : 1,948
TP1: 1,7626
Tp2: 1,5486",,,NS_CREATE_SIGNAL,NS_CREATE_SIGNAL,CREATE_SIGNAL,CREATE_SIGNAL(side=SHORT; take_profits=1.7626 | 1.5486),RENDERUSDT,SHORT,,,0.82,,,,SINGLE_MARKET,ONE_SHOT,False,1,ENTRY:MARKET,1.948,1.7626 | 1.5486,2,271,,0,,,0,0,0,
270,PARSED,,"Trader [ #D]

LSKUSDT Short  РИСК 0,5
Вход по рынку 0,13297
SL: 0.13427
TP1: 0.1315
TP2: 0.13014",,,NS_CREATE_SIGNAL,NS_CREATE_SIGNAL,CREATE_SIGNAL,CREATE_SIGNAL(side=SHORT; take_profits=0.1315 | 0.13014; entries=0.13297),LSKUSDT,SHORT,,,0.82,,,,SINGLE,ONE_SHOT,False,1,ENTRY:MARKET:0.13297,0.13427,0.1315 | 0.13014,2,270,,0,,,0,0,0,
226,PARSED,,"Trader [ #D]

TAOUSDT Short  РИСК 0,5
Вход по рынку 
Sl: 300,76
TP1:278,85
TP2:245,30",,,NS_CREATE_SIGNAL,NS_CREATE_SIGNAL,CREATE_SIGNAL,CREATE_SIGNAL(side=SHORT; take_profits=278.85 | 245.3),TAOUSDT,SHORT,,,0.82,,,,SINGLE_MARKET,ONE_SHOT,False,1,ENTRY:MARKET,300.76,278.85 | 245.3,2,226,,0,,,0,0,0,
225,PARSED,,"Trader [ #D]

CFXUSDT Short  РИСК 0,5
Вход по рынку
Sl:0.0669
TP1:0.06285
Tp2:0.05948",,,NS_CREATE_SIGNAL,NS_CREATE_SIGNAL,CREATE_SIGNAL,CREATE_SIGNAL(side=SHORT; take_profits=0.06285 | 0.05948),CFXUSDT,SHORT,,,0.82,,,,SINGLE_MARKET,ONE_SHOT,False,1,ENTRY:MARKET,0.0669,0.06285 | 0.05948,2,225,,0,,,0,0,0,
200,PARSED,,"Trader [ #D]
BTCUSDT Short  РИСК 0,5
Вход по рынку 
Sl: 74837
TP1: 72777
TP2: 68974",,,NS_CREATE_SIGNAL,NS_CREATE_SIGNAL,CREATE_SIGNAL,CREATE_SIGNAL(side=SHORT; take_profits=72777 | 68974),BTCUSDT,SHORT,,,0.82,,,,SINGLE_MARKET,ONE_SHOT,False,1,ENTRY:MARKET,74837,72777 | 68974,2,200,,0,,,0,0,0,
197,PARSED,,"Trader [ #D]
VANRYUSDT Short  РИСК 0,5
Вход по рынку
Sl: 0.007383
Tp1: 0.006583
Tp2: 0.005613",,,NS_CREATE_SIGNAL,NS_CREATE_SIGNAL,CREATE_SIGNAL,CREATE_SIGNAL(side=SHORT; take_profits=0.006583 | 0.005613),VANRYUSDT,SHORT,,,0.82,,,,SINGLE_MARKET,ONE_SHOT,False,1,ENTRY:MARKET,0.007383,0.006583 | 0.005613,2,197,,0,,,0,0,0,
196,PARSED,,"Trader [ #D]
ANKRUSDT Short  РИСК 0,5
Вход по рынку
Sl:0.004989
Tp1:0.004719
Tp2:0.0044",,,NS_CREATE_SIGNAL,NS_CREATE_SIGNAL,CREATE_SIGNAL,CREATE_SIGNAL(side=SHORT; take_profits=0.004719 | 0.0044),ANKRUSDT,SHORT,,,0.82,,,,SINGLE_MARKET,ONE_SHOT,False,1,ENTRY:MARKET,0.004989,0.004719 | 0.0044,2,196,,0,,,0,0,0,
172,PARSED,,"Trader [ #D]
THEUSDT Short  РИСК 0,5
Вход по рынку:0.16805
Sl: 0.17867
Tp1: 0.15714
Tp2: 0.13538",,,NS_CREATE_SIGNAL,NS_CREATE_SIGNAL,CREATE_SIGNAL,CREATE_SIGNAL(side=SHORT; take_profits=0.15714 | 0.13538),THEUSDT,SHORT,,,0.82,,,,SINGLE_MARKET,ONE_SHOT,False,1,ENTRY:MARKET,0.17867,0.15714 | 0.13538,2,172,,0,,,0,0,0,
136,PARSED,,"Trader [ #D]

CVXUSDT Short  РИСК 0,5
Вход по рынку 
Sl: 1.8703
TP1: 1.8315
TP2: 1.7802",,,NS_CREATE_SIGNAL,NS_CREATE_SIGNAL,CREATE_SIGNAL,CREATE_SIGNAL(side=SHORT; take_profits=1.8315 | 1.7802),CVXUSDT,SHORT,,,0.82,,,,SINGLE_MARKET,ONE_SHOT,False,1,ENTRY:MARKET,1.8703,1.8315 | 1.7802,2,136,,0,,,0,0,0,
129,PARSED,,"Trader [ #D]

CETUSUSDT Short  РИСК 0,5
Вход по рынку 0.0248
Sl: 0.025356
TP1: 0.02399
TP2: 0.021467",,,NS_CREATE_SIGNAL,NS_CREATE_SIGNAL,CREATE_SIGNAL,CREATE_SIGNAL(side=SHORT; take_profits=0.02399 | 0.021467; entries=0.0248),CETUSUSDT,SHORT,,,0.82,,,,SINGLE,ONE_SHOT,False,1,ENTRY:MARKET:0.0248,0.025356,0.02399 | 0.021467,2,129,,0,,,0,0,0,
125,PARSED,,"Trader [ #D]

FILUSDT Short  РИСК 0,5
Вход по рынку 
Sl: 0.9124
TP1: 0.8808
TP2: 0.8736
TP3: 0.8365",,,NS_CREATE_SIGNAL,NS_CREATE_SIGNAL,CREATE_SIGNAL,CREATE_SIGNAL(side=SHORT; take_profits=0.8808 | 0.8736 | 0.8365),FILUSDT,SHORT,,,0.82,,,,SINGLE_MARKET,ONE_SHOT,False,1,ENTRY:MARKET,0.9124,0.8808 | 0.8736 | 0.8365,3,125,,0,,,0,0,0,
118,PARSED,,"Trader [ #D]

ZBTUSDT LONG  РИСК 0,5
Вход по рынку 
Sl: 0.06772
TP1: 0.06938
TP2: 0,07215",,,NS_CREATE_SIGNAL,NS_CREATE_SIGNAL,CREATE_SIGNAL,CREATE_SIGNAL(side=LONG; take_profits=0.06938 | 0.07215),ZBTUSDT,LONG,,,0.82,,,,SINGLE_MARKET,ONE_SHOT,False,1,ENTRY:MARKET,0.06772,0.06938 | 0.07215,2,118,,0,,,0,0,0,
114,PARSED,,"Trader [ #D]

ONTUSDT Short  РИСК 0,5
Вход по рынку 
Sl: 0.6985
TP1: 0.05992
TP2: 0.05247",,,NS_CREATE_SIGNAL,NS_CREATE_SIGNAL,CREATE_SIGNAL,CREATE_SIGNAL(side=SHORT; take_profits=0.05992 | 0.05247),ONTUSDT,SHORT,,,0.82,,,,SINGLE_MARKET,ONE_SHOT,False,1,ENTRY:MARKET,0.6985,0.05992 | 0.05247,2,114,,0,,,0,0,0,
58,PARSED,,"Trader [ #D]

CUSDT Short  РИСК 0,5
Вход по рынку 
Sl: 0.090087
TP1: 0.08333
TP2: 0.07504",,,NS_CREATE_SIGNAL,NS_CREATE_SIGNAL,CREATE_SIGNAL,CREATE_SIGNAL(side=SHORT; take_profits=0.08333 | 0.07504),CUSDT,SHORT,,,0.82,,,,SINGLE_MARKET,ONE_SHOT,False,1,ENTRY:MARKET,0.090087,0.08333 | 0.07504,2,58,,0,,,0,0,0,
27,PARSED,,"Trader [ #D]

CVXUSDT Short  РИСК 0,5
Вход по рынку 
Sl: 1.775
TP1: 1.7345
TP2: 1.684",,,NS_CREATE_SIGNAL,NS_CREATE_SIGNAL,CREATE_SIGNAL,CREATE_SIGNAL(side=SHORT; take_profits=1.7345 | 1.684),CVXUSDT,SHORT,,,0.82,,,,SINGLE_MARKET,ONE_SHOT,False,1,ENTRY:MARKET,1.775,1.7345 | 1.684,2,27,,0,,,0,0,0,
15,PARSED,,"Trader [ #D]
KERNELUSDT Short  РИСК 0,5
Вход по рынку 
Sl: 0.09258
TP1: 0.08169
TP2: 0.0696",,,NS_CREATE_SIGNAL,NS_CREATE_SIGNAL,CREATE_SIGNAL,CREATE_SIGNAL(side=SHORT; take_profits=0.08169 | 0.0696),KERNELUSDT,SHORT,,,0.82,,,,SINGLE_MARKET,ONE_SHOT,False,1,ENTRY:MARKET,0.09258,0.08169 | 0.0696,2,15,,0,,,0,0,0,
4,PARSED,,"Trader [ #D]
QTUMUSDT Short  РИСК 0,5
Вход по рынку 
Sl: 0.8827
TP1: 0.843",,,NS_CREATE_SIGNAL,NS_CREATE_SIGNAL,CREATE_SIGNAL,CREATE_SIGNAL(side=SHORT; take_profits=0.843),QTUMUSDT,SHORT,,,0.82,,,,SINGLE_MARKET,ONE_SHOT,False,1,ENTRY:MARKET,0.8827,0.843,1,4,,0,,,0,0,0,
